,hadron,Q2,x,z,phT,1D_dependence
948,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.8330454545454545,phT
949,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.8471818181818181,phT
950,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.8613181818181818,phT
951,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.8754545454545454,phT
952,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.8895909090909091,phT
953,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.9037272727272727,phT
954,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.9178636363636363,phT
955,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.9319999999999999,phT
956,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.9461363636363636,phT
957,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.9602727272727273,phT
958,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.9744090909090909,phT
959,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,0.9885454545454545,phT
960,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.0026818181818182,phT
961,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.0168181818181818,phT
962,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.0309545454545455,phT
963,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.045090909090909,phT
964,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.0592272727272727,phT
965,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.0733636363636363,phT
966,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.0875,phT
967,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.1016363636363637,phT
968,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.1157727272727274,phT
969,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.129909090909091,phT
970,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.1440454545454546,phT
971,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.1581818181818182,phT
972,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.1723181818181818,phT
973,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.1864545454545454,phT
974,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.2005909090909093,phT
975,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.2147272727272729,phT
976,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.2288636363636365,phT
977,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.243,phT
978,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.2571363636363637,phT
979,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.2712727272727273,phT
980,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.285409090909091,phT
981,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.2995454545454546,phT
982,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.3136818181818182,phT
983,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.3278181818181818,phT
984,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.3419545454545456,phT
985,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.3560909090909092,phT
986,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.3702272727272728,phT
987,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.3843636363636365,phT
988,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.3985,phT
989,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.4126363636363637,phT
990,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.4267727272727273,phT
991,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.440909090909091,phT
992,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.4550454545454545,phT
993,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.4691818181818181,phT
994,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.483318181818182,phT
995,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.4974545454545456,phT
996,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.5115909090909092,phT
997,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.5257272727272728,phT
998,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.5398636363636364,phT
999,pi-,3.228888888888889,0.03811111111111111,0.36777777777777776,1.554,phT
1000,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.1543,phT
1001,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.1686,phT
1002,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.1829,phT
1003,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.1972,phT
1004,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.2115,phT
1005,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.2258,phT
1006,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.2401,phT
1007,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.2544,phT
1008,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.2687,phT
1009,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.28300000000000003,phT
1010,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.2973,phT
1011,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.3116,phT
1012,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.3259,phT
1013,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.34020000000000006,phT
1014,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.35450000000000004,phT
1015,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.3688,phT
1016,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.3831,phT
1017,k+,3.784444444444444,0.03822222222222222,0.4122222222222222,0.39740000000000003,phT
